Updated at 17:45:55;Constituent Name;Constituent RIC;NCAIS;ESG_Grade_01/01/2021;ESG_Grade_01/01/2022;ESG_Grade_01/01/2023;ESG_Grade_01/01/2024;ESG_Score_01/01/2021;ESG_Score_01/01/2022;ESG_Score_01/01/2023;ESG_Score_01/01/2024;Social_Score_01/01/2021;Social_Score_01/01/2022;Social_Score_01/01/2023;Social_Score_01/01/2024;Governance_Score_01/01/2021;Governance_Score_01/01/2022;Governance_Score_01/01/2023;Governance_Score_01/01/2024;Environment_Score_01/01/2021;Environment_Score_01/01/2022;Environment_Score_01/01/2023;Environment_Score_01/01/2024;Controversies_Score_01/01/2021;Controversies_Score_01/01/2022;Controversies_Score_01/01/2023;Controversies_Score_01/01/2024
.SPX;TESLA ORD;TSLA.OQ;31-33;B;B;B+;B+;62,44618224;62,78388769;69,65318607;69,65318607;57,29052748;56,39271037;74,69518345;74,69518345;59,92534708;58,46445645;56,43843011;56,43843011;70,52767566;73,65527286;72,94986414;72,94986414;4,054054054;6,944444444;0,833333333;0,833333333
.SPX;TYSON FOODS ORD;TSN.N;31-33;B-;B+;B;B;53,38225026;69,16219902;62,33664752;58,6511527;53,75236119;70,80948379;68,68683554;66,23349148;65,85349999;76,96695413;44,04679306;37,8398625;41,46341463;59,47956527;68,98950272;65,6608743;44,64285714;73,61111111;7,894736842;1,136363636
.SPX;TRANE TECHNOLOGIES PLC ORD;TT.N;31-33;A-;A-;A-;A-;78,91738226;80,35146014;78,51937559;78,51937559;93,10428913;93,24802231;92,75193241;92,75193241;72,19213411;77,76747062;73,0496727;73,0496727;69,02124637;68,41409644;67,52707519;67,52707519;100;100;100;100
.SPX;TAKE TWO ORD;TTWO.OQ;51;C;C;B-;C+;36,4506308;34,76333249;51,3882237;44,02432084;50,48778936;48,41944964;76,43965241;67,49975985;35,29826683;33,08003467;36,53677584;29,32846715;0;1,176211206;28,98617119;25,6272952;100;100;100;79,64285714
.SPX;TEXAS INSTRUMENTS ORD;TXN.OQ;31-33;A;A-;A-;A-;85,23140067;80,29682724;77,88492054;77,88492054;90,95249428;89,05552176;86,86980087;86,86980087;60,92178632;44,90852673;40,57846092;40,57846092;97,6229089;97,74387269;96,61942643;96,61942643;100;100;82,5;82,5
.SPX;TEXTRON ORD;TXT.N;31-33;NULL;A-;B+;B+;NULL;78,66327692;72,29423138;72,29423138;NULL;72,25089617;71,78216976;71,78216976;NULL;89,51959445;73,92021968;73,92021968;NULL;75,71239622;71,02351273;71,02351273;NULL;100;78,33333333;78,33333333
.SPX;TYLER TECHNOLOGIES ORD;TYL.N;54;B-;B;B;B;56,06261988;59,38500176;59,2043608;59,2043608;43,09763825;66,49264507;62,54044196;62,54044196;71,48460384;58,34864315;61,95815418;61,95815418;41,87030582;42,43796171;40,44926099;40,44926099;74,16666667;100;100;100
.SPX;UNITED AIRLINES HOLDINGS ORD;UAL.OQ;48-49;C+;C+;B-;B-;47,67287239;49,28434637;56,92623786;56,92623786;51,31631268;55,61560895;52,41390984;52,41390984;41,0514132;42,85804636;74,36518652;74,36518652;48,81605914;46,65277778;47,11187505;47,11187505;60,34482759;9,677419355;17,34693878;17,34693878
.SPX;UBER TECHNOLOGIES INC ORD;UBER.N;51;B+;A-;A-;A-;72,50473689;80,548186;79,38747857;79,38747857;51,63356687;72,60038033;70,59396695;70,59396695;92,1383477;91,20836476;90,29121961;90,29121961;66,96735552;67,82740272;68,28231028;68,28231028;5,833333333;14,21052632;1,136363636;1,136363636
.SPX;UDR REIT;UDR.N;53;B;B;B;B;64,24897227;64,15925097;66,31760223;66,31760223;71,7703456;70,00436833;66,03849861;66,03849861;62,19590276;64,28417153;69,94000402;69,94000402;59,95583141;59,34824843;63,43729836;63,43729836;56,25;100;100;100
.SPX;UNIVERSAL HEALTH SERVICES CL B ORD;UHS.N;62;C-;C;C+;C+;32,91567743;39,25006906;47,46415992;47,46415992;55,23146444;56,13327002;59,00935591;59,00935591;13,77367997;30,84917776;38,76691447;38,76691447;17,6417835;15,53216934;37,15018045;37,15018045;68,75;100;100;100
.SPX;ULTA BEAUTY ORD;ULTA.OQ;44-45;C+;C+;B-;B-;48,51727598;49,98931018;51,94370786;51,20989456;52,05885339;53,86813811;46,23683972;61,19127861;63,91027239;65,6898094;67,86217836;43,86970732;9,861111111;9,968694097;32,78869606;43,70941558;100;100;100;100
.SPX;UNITEDHEALTH GRP ORD;UNH.N;52;B+;B+;A-;A-;74,34320047;74,18484807;80,03578768;80,03578768;59,76827361;59,43825298;70,51538639;70,51538639;89,01460727;90,67865273;91,99961155;91,99961155;79,98021136;76,58906694;78,95710302;78,95710302;100;38,63636364;24,32432432;24,32432432
.SPX;UNION PACIFIC U ORD;UNP.N;48-49;A-;B+;A-;A-;75,53757171;74,70787982;76,03971807;76,03971807;93,69015967;94,40637654;94,2317067;94,2317067;75,46836708;74,26348603;80,18777041;80,18777041;55,92993861;53,73816988;52,8750201;52,8750201;100;20,58823529;27,77777778;27,77777778
.SPX;UNITED PARCEL SERVICE-CL B ORD;UPS.N;48-49;B+;B+;B-;B-;69,92832926;67,78802095;58,06914237;58,06914237;65,83278311;60,5246077;63,79155177;63,79155177;73,99715916;76,56604383;61,04540888;61,04540888;70,97447935;68,34169958;49,38964344;49,38964344;100;100;5,555555556;5,555555556
.SPX;UNITED RENTALS ORD;URI.N;53;B+;A-;B+;B+;71,38952534;80,41840546;71,4632646;72,8058052;85,49479605;83,37530611;87,69132088;83,95859055;59,88392586;81,72039586;49,05075237;59,79594133;62,07837965;73,16090213;73,85849682;71,03306606;100;100;100;73,68421053
.SPX;US ORD;USB.N;52;B-;B;B;B;55,65592305;63,7912063;62,80927269;62,80927269;61,28311522;70,68243639;67,28918249;67,28918249;47,17208539;55,85344852;58,26945282;58,26945282;57,48296639;59,8991416;58,72802193;58,72802193;65,34090909;100;6,172839506;6,172839506
.SPX;VISA INCORPORATION ORD;V.N;52;B;B-;B;B-;58,51983965;53,00343926;59,9072249;55,34880486;75,07486283;75,02836647;74,56246521;73,41234894;47,55597287;34,8133623;50,08622104;41,57424151;47,54701426;50,41733065;50,57793689;49,41495434;33,67346939;29,16666667;40,52631579;20,45454545
.SPX;VF ORD;VFC.N;31-33;C+;A-;B+;B;47,42375709;78,17045777;73,82569008;59,00355688;50,3579603;81,45575142;77,5562007;59,78060753;36,27743047;71,02123073;66,21594169;51,59455156;56,45225818;79,86219529;74,9440644;68,4321805;100;100;100;68,18181818
.SPX;VICI PROPERTIES INC ORD;VICI.N;53;B;B;B+;B+;60,57500548;60,88263588;70,85532629;70,85532629;56,47862376;60,98892306;65,63085139;65,63085139;79,12117656;75,57093305;75,37275467;75,37275467;47,97489938;48,20713101;71,18770319;71,18770319;100;100;100;100
.SPX;VALERO ENERGY ORD;VLO.N;31-33;B-;B+;B;B;52,79087645;67,68299544;65,58038591;65,58038591;34,29075024;69,12195775;68,96889871;68,96889871;85,09586805;77,22911238;70,29448296;70,29448296;53,25921745;59,424632;58,2461053;58,2461053;41,66666667;65,47619048;16,66666667;16,66666667
.SPX;VERALTO CORP ORD;VLTO.N;31-33;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
.SPX;VULCAN MATERIALS ORD;VMC.N;21;C+;C+;C+;C+;44,52468582;48,44588829;48,29498605;48,29498605;41,48336309;41,67161536;39,34918069;39,34918069;32,41621888;32,69218895;30,57106691;30,57106691;53,83645937;62,83788208;65,55717919;65,55717919;100;100;50;50
.SPX;VERISK ANALYTICS ORD;VRSK.OQ;52;B+;B;B;B;74,48868229;66,23370558;63,72726005;63,72726005;81,8693602;79,72492712;81,57467727;81,57467727;69,89949283;52,38331134;45,68716094;45,68716094;68,60070134;73,67688384;72,63222616;72,63222616;100;76,31578947;100;100
.SPX;VERISIGN ORD;VRSN.OQ;54;C+;C+;C+;B-;46,12554344;49,18415285;49,49013631;50,92600459;46,15098918;53,04291475;54,27439512;54,23421076;55,63024318;54,75335545;54,64769457;58,65585694;14,37017231;19,54406838;18,5656807;15,66405311;100;100;100;100
.SPX;VERTEX PHARMACEUTICALS ORD;VRTX.OQ;31-33;B;B;B+;B+;61,55873948;58,50276775;68,3623809;68,3623809;95,92861784;95,79695433;96,05666745;96,05666745;32,43656023;23,97538943;51,43522577;51,43522577;58,26984127;59,32511356;55,90425532;55,90425532;100;100;100;100
.SPX;VENTAS REIT;VTR.N;53;A-;A-;A-;A-;82,97039363;81,22339149;79,28336188;79,28336188;78,37211489;70,97490854;69,86320433;69,86320433;82,64681634;81,70605533;79,4039917;79,4039917;86,94826515;89,05726829;86,76094884;86,76094884;100;100;100;100
.SPX;VIATRIS INC ORD;VTRS.OQ;31-33;B+;A;B+;B+;68,93747072;84,23397961;69,17665875;68,95709943;69,48120518;89,31641919;89,01388919;89,32670504;78,61931703;85,98256419;38,04316549;38,19839756;54,62688812;71,49215028;71,20555115;69,38999662;31,11111111;32,29166667;29,41176471;6,164383562
.SPX;VERIZON COMMUNICATIONS ORD;VZ.N;51;A-;A-;B+;B+;76,28916893;75,59889331;70,47523169;71,42215918;79,6188721;79,27749859;73,9912735;74,0965966;70,54181594;69,47470832;62,16449701;63,95720313;75,07540585;73,96394253;72,11755886;74,16288511;15;29,54545455;19,51219512;5,208333333
.SPX;WABTEC ORD;WAB.N;31-33;B;B;B+;B+;59,78434407;63,56675802;71,4578437;71,4578437;77,36432093;76,20821566;85,20786279;85,20786279;42,35600187;51,34127432;59,47986069;59,47986069;55,10021009;59,94269813;66,41632719;66,41632719;100;100;17,36111111;17,36111111
.SPX;WATERS ORD;WAT.N;31-33;B+;B+;B+;A-;71,70129742;74,91547236;73,24695968;80,70288245;64,72832072;65,87609869;70,09100907;75,90473645;84,64001857;89,83342369;75,59703479;89,87325069;63,64922207;68,45238095;77,11537366;74,58971958;100;100;100;100
.SPX;WALGREENS BOOTS ALLIANCE INC;WBA.OQ;44-45;A-;A+;A;A;79,96441075;93,0928341;88,73117301;91,23688722;76,76256834;93,28551935;94,95909281;94,7095733;93,75327562;95,2344826;80,50794303;93,88929074;69,10977946;90,03174108;86,59762033;81,00012652;72,22222222;5,357142857;31,25;7,575757576
.SPX;WARNER BROS. DISCOVERY ORD;WBD.OQ;51;C+;C+;B;B;49,79254171;48,94302708;59,50784139;59,50784139;55,47276328;54,67718812;74,56055189;74,56055189;55,26702942;49,06526334;48,56915143;48,56915143;10,93220339;25,92638218;32,86570477;32,86570477;100;78,84615385;55;55
.SPX;WESTERN DIGITAL ORD;WDC.OQ;31-33;B-;B-;B;B;51,37689936;53,78425622;59,27730639;60,20072632;44,03645207;64,5352417;72,46577876;67,41994853;64,96916178;36,18780809;37,44055023;48,07588239;50,77474168;51,89288505;57,25808291;59,3014035;100;100;100;31,81818182
.SPX;WEC ENERGY GROUP INC ORD;WEC.N;22;B;B;B-;B-;60,60566323;62,26409831;58,302842;58,302842;63,99443996;63,51621617;61,10101829;61,10101829;49,10202566;61,15552108;49,69175541;49,69175541;64,78109135;61,95870067;61,22840518;61,22840518;100;100;100;100
.SPX;WELLTOWER INC ORD;WELL.N;53;B+;B+;B+;A-;74,46053528;70,68562103;66,99868187;82,13643575;75,79558903;76,59213697;70,65613855;73,41495856;63,25049298;45,36394054;40,21887737;80,18516353;82,99474257;87,63657958;87,00941821;90,82766738;100;100;100;100
.SPX;WELLS FARGO ORD;WFC.N;52;B+;B+;B+;B+;74,3922115;70,90234256;72,02210114;71,85569913;83,7414816;81,20974135;78,83152944;70,0981155;57,9817985;52,69728008;59,51509516;72,23153171;83,21520253;80,91173628;79,83491859;76,97001688;26;13,06818182;21,9047619;0,925925926
.SPX;WHIRLPOOL ORD;WHR.N;31-33;A-;A-;A-;A-;77,79882105;78,38874432;77,86910287;77,86910287;83,7395105;86,28669625;81,8255998;81,8255998;53,7109034;47,6272727;51,55213984;51,55213984;89,15673077;92,54174397;93,13928069;93,13928069;57,14285714;100;54,54545455;54,54545455
.SPX;WASTE MANAGEMENT ORD;WM.N;56;A;A;A;A;87,06635746;85,88078636;84,58059275;84,58059275;92,08721617;90,53824094;89,93919396;89,93919396;94,63903743;92,45355225;90,44250218;90,44250218;67,08318367;67,98941799;66,42486278;66,42486278;100;100;8,771929825;8,771929825
.SPX;WILLIAMS ORD;WMB.N;48-49;B+;B+;B+;B+;72,70480989;73,42763138;72,91565457;72,91565457;58,52002918;60,91641033;57,43737057;57,43737057;89,15032321;83,99549582;85,96242716;85,96242716;75,90057877;79,62123608;80,60147188;80,60147188;97,22222222;69,56521739;31,25;31,25
.SPX;WALMART INC ORD;WMT.N;44-45;A-;A-;A-;A-;80,52975706;80,06957697;82,4435405;80,14567071;77,99303208;80,81940707;80,09810268;76,91393448;86,9443131;75,97472879;86,23376992;81,6042462;77,56739583;83,69368414;82,38034161;84,76348122;2,777777778;1,785714286;1,5625;1,515151515
.SPX;WR BERKLEY ORD;WRB.N;52;B-;B-;C+;C+;56,34374901;55,94856749;49,28524419;49,28524419;57,45398555;52,98066046;50,3584188;50,3584188;57,25856617;60,74497692;46,19828545;46,19828545;49,71346966;51,94701376;54,79000925;54,79000925;68,75;100;100;100
.SPX;WESTROCK ORD SHS WHEN ISSUED;WRK.N;31-33;B;B;B+;B+;61,02092693;65,28388394;67,70116308;66,90531576;66,84514881;63,20659698;69,18415435;65,98481819;68,65198624;79,31759447;70,35011394;80,03275065;49,60796191;58,42701665;64,33477361;59,36116168;100;100;100;100
.SPX;WEST PHARM SVCS ORD;WST.N;31-33;A-;A-;A-;A-;80,33999444;79,8377982;79,5379463;79,5379463;83,20828471;82,35395973;82,62029752;82,62029752;93,65582168;92,77966795;91,58955194;91,58955194;43,71340283;45,00605013;45,0164433;45,0164433;100;100;100;100
.SPX;WILLIS TOWERS WATSON ORD;WTW.OQ;52;B;B;B;B;61,66473494;66,65502708;64,82595603;64,82595603;61,70289732;60,28770945;61,53076805;61,53076805;68,97098646;83,04390847;75,22654345;75,22654345;39,61241208;39,77399463;45,15735169;45,15735169;68,75;14,63414634;100;100
.SPX;WEYERHAEUSER REIT;WY.N;31-33;A-;A;A-;A-;78,47200782;85,90050876;79,96603055;79,96603055;79,47507347;77,19243174;74,48570734;74,48570734;73,96095351;98,48577246;84,02658898;84,02658898;81,53139678;82,12106851;80,89590724;80,89590724;100;100;45;45
.SPX;WYNN RESORTS ORD;WYNN.OQ;72;A-;B+;B+;B+;77,0318354;73,49939867;68,86434328;68,86434328;77,50114333;77,8124227;76,05105736;76,05105736;83,05453532;66,2423155;50,9708124;50,9708124;69,55776672;74,37445101;76,76818744;76,76818744;100;100;30,95238095;30,95238095
.SPX;XCEL ENERGY ORD;XEL.OQ;22;A;A-;A-;A-;83,41887608;78,59481734;81,87151927;81,87151927;80,14062407;74,06819303;76,87339695;76,87339695;82,02013377;81,05029693;85,21981113;85,21981113;86,74856426;80,61195381;83,72402935;83,72402935;100;22,85714286;27,17391304;27,17391304
.SPX;EXXON ORD;XOM.N;31-33;A-;A-;B+;B+;78,23783247;77,56270264;73,25296591;73,25296591;74,98288316;69,27085037;64,00239012;64,00239012;70,35728963;80,43004912;74,17945036;74,17945036;87,56865231;85,68983224;83,86913118;83,86913118;5,208333333;9,523809524;0,925925926;0,925925926
.SPX;DENTSPLY SIRONA ORD;XRAY.OQ;31-33;B;B+;B;B;64,2667498;68,07520426;65,4088607;65,4088607;82,11295897;79,78871755;80,67571016;80,67571016;39,10203105;51,79745718;42,40697877;42,40697877;67,83934267;69,9072498;71,62428247;71,62428247;100;100;37,09677419;37,09677419
.SPX;XYLEM ORD;XYL.N;31-33;A-;A-;A-;A-;76,94641044;81,92436671;83,04800416;83,04800416;79,32412889;84,19710187;82,62943428;82,62943428;77,06831058;86,66535725;93,1959908;93,1959908;74,24694942;75,49036765;75,04867499;75,04867499;100;100;100;100
.SPX;YUM BRANDS ORD;YUM.N;72;A-;A-;A-;A-;76,09461757;81,64196456;79,88777399;79,88777399;85,8499328;86,39682607;87,44790251;87,44790251;53,74478034;68,01771539;61,49525504;61,49525504;84,66891134;88,85525002;87,72369195;87,72369195;93,75;32,55813953;31,25;31,25
.SPX;ZIMMER BIOMET HOLDINGS INC ORD;ZBH.N;31-33;B;B;B;B;61,93884784;64,73735479;64,29654519;64,29654519;79,76871802;80,39241367;81,49063975;81,49063975;50,06189285;56,8925258;54,20766191;54,20766191;37,08376054;37,37807225;37,40367115;37,40367115;100;100;100;100
.SPX;ZEBRA TECHS ORD;ZBRA.OQ;31-33;C-;C+;C+;C+;31,90059488;43,68621739;45,50757257;45,50757257;54,84040986;59,81986902;62,31807705;62,31807705;44,89858766;65,62374043;51,46621168;51,46621168;2,785626418;13,36648997;26,91525031;26,91525031;100;100;68,75;68,75
.SPX;ZIONS ORD;ZION.OQ;52;C;C+;B-;C+;37,93516764;44,94950174;53,22476551;47,49365223;39,34158682;42,70845673;49,70064948;43,58663537;51,17150161;50,72754388;64,44167114;54,97807082;0;38,22355145;37,32112332;42,2401083;100;100;100;100
.SPX;ZOETIS INC;ZTS.N;31-33;B;B;B+;B+;64,94569901;66,06306485;71,75033366;71,75033366;78,30027053;77,35532466;77,54521621;77,54521621;50,64777873;49,96946912;66,94479941;66,94479941;57,22786499;64,99662048;66,4940667;66,4940667;100;100;100;100
;;;;;;;;;;;;;;;;;;;;;;;;;;;
